Sample1,Sample2,Cozero,Isrep,PearsonR,Rsquared,NMI,Spearman
ENCLB715JYV,ENCLB432QLN,True,False,0.5069888323540336,0.25703767613170636,0.2602430925505528,0.4364490621900059
ENCLB715JYV,ENCLB432QLN,False,False,0.7839941680227258,0.6146468554936461,0.6011064714804063,0.798817921023539
ENCLB715JYV,ENCLB621FEI,True,True,0.7863606587676352,0.6183630856574691,0.6404754501518434,0.7481127366963459
ENCLB715JYV,ENCLB621FEI,False,True,0.9225013367440137,0.8510087162944922,0.8047571386545517,0.9194559449942049
ENCLB715JYV,ENCLB074EQT,True,False,0.43117689557882743,0.18591351528099506,0.21600950131522578,0.3894221451281352
ENCLB715JYV,ENCLB074EQT,False,False,0.7653719530362788,0.5857942264945678,0.5956186207820008,0.7964663610229092
ENCLB715JYV,ENCLB984XHJ,True,False,0.4164872082784832,0.17346159465960462,0.21111015534558888,0.38278139939967665
ENCLB715JYV,ENCLB984XHJ,False,False,0.7595646192371179,0.576938410796828,0.5926500758161798,0.7937978562854593
ENCLB715JYV,ENCLB937FOM,True,False,0.52710826057324,0.27784311836454667,0.2607703991682407,0.43979997352288597
ENCLB715JYV,ENCLB937FOM,False,False,0.7805663288812145,0.6092837937830963,0.6008744195882078,0.7962397316636879
